ContDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
422,USACE - Galveston,0,0,0,0,0,43,60,60,60,60,70,70,80,80,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,
423,USACE - Galveston,0,0,0,0,0,16,21,24,25,26,28,31,36,42,50,71,84,86,86,86,86,86,86,86,86,86,86,86,86,
424,USACE - Galveston,0,0,0,0,0,25,40,55,70,85,90,90,90,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
425,USACE - Galveston,0,0,0,0,0,30,30,30,70,75,85,90,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
426,USACE - Galveston,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
427,USACE - Galveston,0,0,0,0,0,0,10,20,25,25,25,25,25,35,35,45,45,55,55,55,55,55,55,55,55,55,55,55,55,
428,USACE - Galveston,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
429,USACE - Galveston,0,0,0,0,0,17,30,40,50,60,70,80,90,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
430,USACE - Galveston,0,0,0,0,0,17,30,40,47,55,62,67,72,77,80,92,99,100,100,100,100,100,100,100,100,100,100,100,100,
431,USACE - Galveston,0,0,0,0,0,38,50,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
432,USACE - Galveston,0,0,0,0,0,0,0,10,20,30,30,40,40,50,50,60,60,70,70,80,80,90,90,100,100,100,100,100,100,
433,USACE - Galveston,0,0,0,0,15,20,26,31,37,40,44,48,53,56,57,60,62,63,63,63,64,65,65,65,65,65,65,65,65,
434,USACE - Galveston,0,0,0,0,10,17,24,29,34,38,43,45,50,58,62,67,70,75,78,82,82,82,82,82,82,82,82,82,82,
435,USACE - Galveston,0,0,0,0,11,16,19,21,23,28,35,47,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
436,USACE - Galveston,0,0,0,0,0,10,20,30,40,50,60,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
437,USACE - Galveston,0,0,0,0,0,16,21,30,40,45,50,60,75,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
438,USACE - Galveston,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,15,15,15,15,15,15,15,15,
439,USACE - Galveston,0,0,0,0,0,1,3,6,10,13,16,19,24,27,30,45,60,60,60,60,60,60,60,60,60,60,60,60,60,
440,USACE - Galveston,0,0,0,0,0,0,17,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
441,USACE - Galveston,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
442,USACE - Galveston,0,0,0,0,2,20,41,51,62,67,71,73,76,78,79,82,83,84,86,87,87,88,88,88,88,88,88,88,88,IND3 default
443,USACE - Galveston,0,0,0,0,0,20,35,47,56,59,66,69,71,72,78,79,80,80,81,81,81,82,82,82,83,83,83,83,83,
444,USACE - Galveston,0,0,0,0,0,25,42,54,65,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
445,USACE - Galveston,0,0,0,0,0,70,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
446,USACE - Galveston,0,0,0,0,0,15,27,36,43,48,50,50,50,50,50,51,51,51,52,52,52,52,53,53,53,54,54,54,55,
447,USACE - Galveston,0,0,0,0,0,10,20,27,36,43,48,53,57,59,60,66,69,72,76,79,83,86,90,93,97,100,100,100,100,
448,USACE - Galveston,0,0,0,0,0,0,10,10,10,10,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
449,USACE - Galveston,0,0,0,0,0,20,23,39,55,55,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
450,USACE - Galveston,0,0,0,0,0,30,45,55,63,70,76,82,87,92,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
451,USACE - Galveston,0,0,0,0,0,14,25,35,44,53,61,69,77,85,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
452,USACE - Galveston,0,0,0,0,0,15,45,68,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
453,USACE - Galveston,0,0,0,0,0,0,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
454,USACE - New Orleans,0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
455,USACE - New Orleans,0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
456,USACE - New Orleans,0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
457,USACE - New Orleans,0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
458,USACE - New Orleans,0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,
459,USACE - New Orleans,0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
460,USACE - Galveston,0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,
461,USACE - Galveston,0,0,0,0,0,0,25,50,50,50,50,50,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
462,USACE - Galveston,0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
463,USACE - Galveston,0,0,0,0,0,3,6,8,11,13,15,17,19,21,22,24,25,27,28,29,31,32,33,34,34,36,37,38,39,
464,USACE - Galveston,0,0,0,0,25,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
465,USACE - New Orleans,0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
466,USACE - New Orleans,0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
467,USACE - Galveston,0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
468,USACE - Galveston,0,0,0,0,10,75,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
469,USACE - Galveston,0,0,0,0,10,28,54,70,84,90,95,97,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
470,USACE - New Orleans,0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
471,USACE - New Orleans,0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,
472,USACE - Galveston,0,0,0,0,0,30,59,74,83,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
473,USACE - Galveston,0,0,0,0,0,35,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
474,USACE - Galveston,0,0,0,0,0,25,43,63,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
475,USACE - New Orleans,0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
476,USACE - New Orleans,0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,
477,USACE - Galveston,0,0,0,0,0,8,20,38,55,70,81,89,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
478,USACE - Galveston,0,0,0,0,0,10,25,50,75,91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
479,USACE - Galveston,0,0,0,0,0,5,15,25,35,48,62,78,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
480,USACE - Galveston,0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,
481,USACE - Galveston,0,0,0,0,0,18,26,30,33,35,39,44,50,58,66,76,88,100,100,100,100,100,100,100,100,100,100,100,100,
482,USACE - Galveston,0,0,0,0,0,35,50,75,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
483,USACE - New Orleans,0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
484,USACE - New Orleans,0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,
485,USACE - Galveston,0,0,0,0,0,27,38,53,64,68,70,72,75,79,83,88,94,100,100,100,100,100,100,100,100,100,100,100,100,EDU1 default
486,USACE - New Orleans,0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
487,USACE - New Orleans,0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,
488,BCAR - Jan 2011,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
489,BCAR - Jan 2011,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
490,BCAR - Jan 2011,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
491,BCAR - Jan 2011,0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
492,BCAR - Jan 2011,0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
493,BCAR - Jan 2011,0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
494,BCAR - Jan 2011,0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
495,BCAR - Jan 2011,0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
496,BCAR - Jan 2011,0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
497,BCAR - Jan 2011,0,0,0,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
498,BCAR - Jan 2011,0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
499,BCAR - Jan 2011,0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
500,BCAR - Jan 2011,0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
501,BCAR - Jan 2011,0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
502,BCAR - Jan 2011,0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
503,BCAR - Jan 2011,0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
504,BCAR - Jan 2011,0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
505,BCAR - Jan 2011,0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
506,BCAR - Jan 2011,0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
507,BCAR - Jan 2011,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
508,BCAR - Jan 2011,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
509,BCAR - Jan 2011,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
510,BCAR - Jan 2011,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
511,BCAR - Jan 2011,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
512,BCAR - Jan 2011,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
513,BCAR - Jan 2011,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
514,BCAR - Jan 2011,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
515,BCAR - Jan 2011,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
516,BCAR - Jan 2011,0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
517,BCAR - Jan 2011,0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
518,BCAR - Jan 2011,0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
519,BCAR - Jan 2011,2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
520,BCAR - Jan 2011,2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
521,BCAR - Jan 2011,2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
522,BCAR - Jan 2011,3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
523,BCAR - Jan 2011,3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
524,BCAR - Jan 2011,3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
525,BCAR - Jan 2011,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
526,BCAR - Jan 2011,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
527,BCAR - Jan 2011,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
528,BCAR - Jan 2011,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
529,BCAR - Jan 2011,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
530,BCAR - Jan 2011,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
531,BCAR - Jan 2011,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
532,BCAR - Jan 2011,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
533,BCAR - Jan 2011,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,RAMPP Inserted
534,USACE - Chicago,0,0,0,0,12,24,33,35,37,41,45,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,
535,BCAR - Jan 2011,0,0,11,13,16,19,22,25,27,30,32,35,36,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,RAMPP Inserted
536,USACE Sacramento,0,0,0,0,0,30,30,76,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
537,USACE Sacramento,0,0,0,0,0,56,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
538,USACE Sacramento,0,0,0,0,0,27,27,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
539,USACE NACCS,0,0,0,0,3.5,24,33.25,40,42.75,45.5,52.75,60,61.66666667,63.33333333,65,66.66666667,68.33333333,70,71.66666667,73.33333333,75,75,75,75,75,75,75,75,75,
540,USACE NACCS,0,0,0,0,2,15,26.25,38.5,52.375,66.25,73.125,80,82,84,86,88,90,92,94,96,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,
541,USACE NACCS,0,0,0,0,1,21,29.75,44.5,49.75,55,59.75,64.5,67.5,70.5,73.5,76.5,79.5,82.5,85.5,88.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,
542,USACE NACCS,0,0,0,0,2.5,21,33.75,52.5,67.5,82.5,91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
543,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,46.85714286,61.85714286,68.14285714,79.14285714,85.71428571,90.71428571,97.14285714,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
544,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23,34.14285714,44.28571429,67,77.71428571,86.71428571,95.42857143,97.42857143,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
545,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29,46.28571429,55.42857143,70,79,89,95.71428571,97.85714286,97.85714286,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
546,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0.357142857,16.42857143,28.92857143,40.85714286,57.71428571,63.28571429,70.71428571,79.28571429,84.28571429,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,
547,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23.14285714,39.85714286,52.85714286,70.71428571,79.28571429,88,94.14285714,95.71428571,97.14285714,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
548,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,30.71428571,40.92857143,52.85714286,64,75.42857143,87.28571429,98.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,
549,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,46.85714286,61.85714286,68.14285714,79.14285714,85.71428571,90.71428571,97.14285714,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
550,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23,34.14285714,44.28571429,67,77.71428571,86.71428571,95.42857143,97.42857143,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
551,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29,46.28571429,55.42857143,70,79,89,95.71428571,97.85714286,97.85714286,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
552,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0.357142857,16.42857143,28.92857143,40.85714286,57.71428571,63.28571429,70.71428571,79.28571429,84.28571429,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,
553,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23.14285714,39.85714286,52.85714286,70.71428571,79.28571429,88,94.14285714,95.71428571,97.14285714,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
554,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,30.71428571,40.92857143,52.85714286,64,75.42857143,87.28571429,98.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,
555,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,46.85714286,61.85714286,68.14285714,79.14285714,85.71428571,90.71428571,97.14285714,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
556,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23,34.14285714,44.28571429,67,77.71428571,86.71428571,95.42857143,97.42857143,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
557,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29,46.28571429,55.42857143,70,79,89,95.71428571,97.85714286,97.85714286,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
558,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0.357142857,16.42857143,28.92857143,40.85714286,57.71428571,63.28571429,70.71428571,79.28571429,84.28571429,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,
559,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23.14285714,39.85714286,52.85714286,70.71428571,79.28571429,88,94.14285714,95.71428571,97.14285714,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
560,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,30.71428571,40.92857143,52.85714286,64,75.42857143,87.28571429,98.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,
561,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,46.85714286,61.85714286,68.14285714,79.14285714,85.71428571,90.71428571,97.14285714,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
562,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23,34.14285714,44.28571429,67,77.71428571,86.71428571,95.42857143,97.42857143,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
563,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29,46.28571429,55.42857143,70,79,89,95.71428571,97.85714286,97.85714286,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
564,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0.357142857,16.42857143,28.92857143,40.85714286,57.71428571,63.28571429,70.71428571,79.28571429,84.28571429,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,87.14285714,
565,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,23.14285714,39.85714286,52.85714286,70.71428571,79.28571429,88,94.14285714,95.71428571,97.14285714,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
566,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,30.71428571,40.92857143,52.85714286,64,75.42857143,87.28571429,98.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,
567,FEMA BCA Toolkit,0,0,0,0,0,23.14285714,39.85714286,52.85714286,70.71428571,79.28571429,88,94.14285714,95.71428571,97.14285714,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
568,FEMA BCA Toolkit,0,0,0,0,0,23.14285714,39.85714286,52.85714286,70.71428571,79.28571429,88,94.14285714,95.71428571,97.14285714,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
569,FEMA BCA Toolkit,0,0,0,0,0,30.71428571,40.92857143,52.85714286,64,75.42857143,87.28571429,98.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
570,FEMA BCA Toolkit,0,0,0,0,0,30.71428571,40.92857143,52.85714286,64,75.42857143,87.28571429,98.85714286,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
571,FEMA BCA Toolkit,0,0,0,0,0,29,46.28571429,55.42857143,70,79,89,95.71428571,97.85714286,97.85714286,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
572,FEMA BCA Toolkit,0,0,0,0,0,29,46.28571429,55.42857143,70,79,89,95.71428571,97.85714286,97.85714286,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,99.28571429,
573,FEMA BCA Toolkit,0,0,0,0,0,23,34.14285714,44.28571429,67,77.71428571,86.71428571,95.42857143,97.42857143,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
574,FEMA BCA Toolkit,0,0,0,0,0,23,34.14285714,44.28571429,67,77.71428571,86.71428571,95.42857143,97.42857143,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,98.57142857,
